feature,importance_pct,mean_shap_value,mean_abs_shap_value,direction,model,congress,session,chamber,roll_call_number,model_accuracy,sample_size,yes_votes,no_votes
region_Far West,1.9552836459656358,0.0,0.01955283645965636,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Rocky Mountain,1.8111157320868492,0.0,0.01811115732086849,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Great Lakes,1.6288414624577836,0.0,0.016288414624577835,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
is_married,1.331222542341496,0.0,0.01331222542341496,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
gender_F,1.3159855673278624,0.0,0.013159855673278624,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Mid-Atlantic,1.1831700703577666,0.0,0.011831700703577665,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Plains,1.079882777650239,0.0,0.01079882777650239,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Northeast,1.0165052039314253,0.0,0.010165052039314252,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Hispanic,0.9590405514290724,0.0,0.009590405514290724,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
gender_M,0.8975069835113527,0.0,0.008975069835113527,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Mormon,0.8533819757257943,0.0,0.008533819757257944,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Black,0.6575836704930249,0.0,0.0065758367049302486,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Native American,0.5269009317291861,0.0,0.00526900931729186,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Jewish,0.4090234360079054,0.0,0.004090234360079054,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Unaffiliation/Unknown,0.33810834258738487,0.0,0.0033810834258738488,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Asian American/Pacific Islander,0.17267706407358388,0.0,0.0017267706407358388,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Biracial,0.03595545079057731,0.0,0.0003595545079057731,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Arab,0.0024597085656715904,0.0,2.4597085656715904e-05,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Muslim,0.0,0.0,0.0,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Hindu,0.0,0.0,0.0,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
cosponsorship_status,0.0,0.0,0.0,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Buddhist,0.0,0.0,0.0,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
party_Democrat,23.95146369934082,0.8742184042930603,1.8390092849731445,positive,XGBoost,119,1,House,24,1.0,421,359,62
years_of_experience,14.38105297088623,0.5143448710441589,1.104186773300171,positive,XGBoost,119,1,House,24,1.0,421,359,62
age,8.594686508178711,0.11629316955804825,0.659905731678009,positive,XGBoost,119,1,House,24,1.0,421,359,62
staffer_turnover_rate,6.973930358886719,-0.023892885074019432,0.5354629755020142,negative,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Protestant Christian,6.720389366149902,0.23569095134735107,0.515995979309082,positive,XGBoost,119,1,House,24,1.0,421,359,62
years_of_staffer_experience,5.964603424072266,0.11135432124137878,0.4579662084579468,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Southwest,5.792187213897705,0.12613973021507263,0.44472795724868774,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Southeast,5.3596625328063965,0.17010006308555603,0.4115184545516968,positive,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Catholic,3.8653724193573,0.0652594342827797,0.2967858612537384,positive,XGBoost,119,1,House,24,1.0,421,359,62
military_service,3.2058310508728027,0.044172503054142,0.2461458146572113,positive,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Caucasian,3.017798900604248,0.12661564350128174,0.2317086011171341,positive,XGBoost,119,1,House,24,1.0,421,359,62
committee_membership,2.504380226135254,0.009119704365730286,0.19228796660900116,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Rocky Mountain,1.7933740615844727,0.054008226841688156,0.13769645988941193,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Far West,1.6591321229934692,0.06571211665868759,0.12738926708698273,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Great Lakes,1.269898772239685,0.010412332601845264,0.0975036695599556,positive,XGBoost,119,1,House,24,1.0,421,359,62
gender_F,1.140329122543335,0.018871966749429703,0.08755522966384888,positive,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Hispanic,1.0153276920318604,0.032450880855321884,0.07795753329992294,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Northeast,0.9874009490013123,0.04181345924735069,0.07581330090761185,positive,XGBoost,119,1,House,24,1.0,421,359,62
region_Mid-Atlantic,0.6042613387107849,0.005411088000983,0.04639558866620064,positive,XGBoost,119,1,House,24,1.0,421,359,62
is_married,0.6009383797645569,-0.0003580569173209369,0.04614044725894928,neutral,XGBoost,119,1,House,24,1.0,421,359,62
region_Plains,0.5979766249656677,0.026270542293787003,0.04591304063796997,positive,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Native American,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Muslim,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
cosponsorship_status,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Buddhist,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Hindu,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Jewish,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Mormon,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Arab,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
clean_religion_Unaffiliation/Unknown,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Asian American/Pacific Islander,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Biracial,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
race_id_Black,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
party_Republican,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
gender_M,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
party_Independent,0.0,0.0,0.0,neutral,XGBoost,119,1,House,24,1.0,421,359,62
party_Democrat,22.46919876334037,-0.07138770129598497,1.2680391687829033,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
party_Republican,22.468270989455426,-0.07138475363213344,1.2679868102792347,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
military_service,8.849062422608085,-0.11472629146471508,0.4993928745327377,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
cosponsorship_status,7.0161742984887825,0.04736299690856407,0.3959546541555917,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
committee_membership,5.7847829911117925,0.0027998425148799766,0.32646163723500626,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
years_of_experience,3.611195418493849,0.010135732861566233,0.20379619607311775,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Far West,3.4063173428983533,0.019716307039688553,0.1922339936369624,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Caucasian,2.867942382755175,-0.002279592167419392,0.1618510438867776,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Northeast,2.7370832320887786,0.0188716747701553,0.15446606632765855,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
years_of_staffer_experience,2.6025701417800784,-0.0001106345927000711,0.1468748803213398,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
age,2.224422782517097,-0.007885642496851596,0.12553430346465105,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Catholic,2.2015819471507787,0.02503802445240762,0.12424529115062641,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
staffer_turnover_rate,1.5424958551843901,-0.010633310700266402,0.08705006273967858,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Mid-Atlantic,1.2546505219622344,-0.010799716343709815,0.07080564027844803,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Jewish,1.0897293898932014,-0.008003043846042501,0.061498390054432375,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Southeast,1.0620169150316843,0.001476217954369186,0.05993444894738903,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
is_married,1.0478223872465366,0.0010433415210097333,0.05913338712922971,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Southwest,0.9577303684623223,-0.011153299008609065,0.05404908439924108,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Great Lakes,0.9327217053990495,0.00526377317000584,0.05263773170005788,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Rocky Mountain,0.8426227282618399,0.001206929854785176,0.04755303627853444,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
gender_F,0.8276210483748189,-0.0009295354650915055,0.046706423193010355,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
gender_M,0.826864841836148,-0.0009286861382190333,0.0466637470156876,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
region_Plains,0.7325291106673282,0.002322469229097351,0.04133995227793283,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Black,0.563520099607723,-0.012876355056136912,0.031802004433949184,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Hispanic,0.43290595489768235,0.0034796568204546086,0.024430853676244667,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Hindu,0.35723786474597485,0.007247259734752394,0.020160558898492803,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Protestant Christian,0.31163247299138336,-0.001970758440664287,0.017586839040405897,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Biracial,0.23999148579845253,0.004868690593443366,0.0135438120144878,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Native American,0.1860621494036599,-0.001764762028358071,0.010500334068730374,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Muslim,0.15427269557588727,0.00021444114482043188,0.0087063104797095,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Unaffiliation/Unknown,0.1471222628666062,0.0012279873539142617,0.008302779012272032,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Arab,0.10279367913688915,0.0001428846119018838,0.0058011152432165996,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
race_id_Asian American/Pacific Islander,0.0935966241551364,-0.001403053446811327,0.005282083564466224,negative,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Mormon,0.04107923305364347,0.0023182881189590444,0.0023182881189590444,positive,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
clean_religion_Buddhist,0.014377892758812435,0.0008114099383232227,0.0008114099383232227,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,25,0.9047619047619048,420,279,141
party_Republican,20.92676043443928,0.0,0.20926760434439287,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
party_Democrat,20.172690064858248,0.0,0.20172690064858254,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
age,7.098682371907371,0.0,0.07098682371907372,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Caucasian,6.232552007204912,0.0,0.06232552007204914,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
staffer_turnover_rate,5.3807327146128285,0.0,0.0538073271461283,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
years_of_staffer_experience,5.106857978793334,0.0,0.05106857978793335,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
years_of_experience,4.934538183424045,0.0,0.04934538183424046,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
cosponsorship_status,3.477964188137133,0.0,0.03477964188137134,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
military_service,2.720053125206716,0.0,0.02720053125206717,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Far West,2.5749656915198194,0.0,0.0257496569151982,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Black,2.5230861838681498,0.0,0.025230861838681503,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
gender_F,2.271488780174929,0.0,0.02271488780174929,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
committee_membership,2.0780173034447342,0.0,0.020780173034447347,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
gender_M,1.949233362795423,0.0,0.019492333627954234,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Northeast,1.8428837289352766,0.0,0.01842883728935277,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Protestant Christian,1.3273327764792127,0.0,0.01327332776479213,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
is_married,1.2075697316221932,0.0,0.012075697316221936,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Catholic,1.1007166530603198,0.0,0.0110071665306032,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Great Lakes,0.9402041453632746,0.0,0.009402041453632748,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Jewish,0.856964899188217,0.0,0.008569648991882173,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Unaffiliation/Unknown,0.8546763899658024,0.0,0.008546763899658026,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Southeast,0.7294827466052336,0.0,0.007294827466052338,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Hispanic,0.6742024670626787,0.0,0.006742024670626789,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Southwest,0.5807830748905675,0.0,0.005807830748905675,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Mid-Atlantic,0.4467015055123013,0.0,0.004467015055123014,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Asian American/Pacific Islander,0.4344674352566338,0.0,0.004344674352566339,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Plains,0.3949365088105598,0.0,0.003949365088105599,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Native American,0.25568320468735545,0.0,0.0025568320468735547,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Hindu,0.24516370653984584,0.0,0.002451637065398459,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Muslim,0.17440663564867984,0.0,0.0017440663564867987,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Biracial,0.14464319453709343,0.0,0.0014464319453709345,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Buddhist,0.13800286007208748,0.0,0.0013800286007208751,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
region_Rocky Mountain,0.1345114894984253,0.0,0.0013451148949842533,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
clean_religion_Mormon,0.046757610866746215,0.0,0.0004675761086674623,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
race_id_Arab,0.02228684501056874,0.0,0.00022286845010568746,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,25,0.9952380952380953,420,279,141
party_Democrat,40.764705657958984,1.6458841562271118,3.369290351867676,positive,XGBoost,119,1,House,25,1.0,420,279,141
age,9.94565200805664,-0.07100892812013626,0.8220295310020447,negative,XGBoost,119,1,House,25,1.0,420,279,141
race_id_Caucasian,5.011851787567139,0.10045699775218964,0.4142403304576874,positive,XGBoost,119,1,House,25,1.0,420,279,141
committee_membership,4.8848395347595215,-0.012767978012561798,0.4037424623966217,negative,XGBoost,119,1,House,25,1.0,420,279,141
staffer_turnover_rate,4.701743125915527,-0.1392335295677185,0.3886091411113739,negative,XGBoost,119,1,House,25,1.0,420,279,141
region_Far West,4.573587417602539,-0.12211128324270248,0.3780168294906616,negative,XGBoost,119,1,House,25,1.0,420,279,141
years_of_staffer_experience,4.309978485107422,0.027734022587537766,0.3562290072441101,positive,XGBoost,119,1,House,25,1.0,420,279,141
