registrant_lobby_actor_id,firm,lobbyists
249114,Alpek Polyester USA LLC,1
334258,Stephens Shared Services LLC,1
337883,GWC Public Affairs LLC,1
190663,Volvo Car Corp.,1
149295,Trilogy Advisors LLC,1
311134,Orion Strategies LLC,1
16396,National Organization for the Reform of Marijuana Laws,1
77416,H.M. Riley Associates LLC,1
238569,Alta Crest LLC,1
326304,Stono Public Affairs LLC,1
360125,Cognitae,1
26012,"Wake Forest Baptist Medical Center (Winston-Salem, N.C.)",1
336441,"Trometter, Vincent Paul",1
315712,"Pasetsky, Alan E.",1
94487,National Association of College and University Business Officers,1
337378,Harper Downing LLC,1
200799,NightHawk Biosciences Inc.,1
230733,Strategos Public Affairs LLC,1
348744,Collaborative Physician Partners LLC,1
293579,Howmet Aerospace Inc.,1
77872,U.S. Merchant Marine Academy Alumni Association and Foundation Inc.,1
17079,Patricia Jordan and Associates Inc.,1
27242,National Association of College Stores,1
304411,Harvest Health & Recreation Inc.,1
56839,Louisiana Energy Services LLC,1
36644,"Sullivan, Judith",1
356064,Groupe SEB,1
344352,HSB Advantage LLC,1
91008,Turner & Goss LLP,1
258207,Pavea LLC,1
227501,Indivior Inc.,1
274974,Harvey Run Strategies LLC,1
39608,Loyola University Chicago,1
209009,Philanthropy Roundtable,1
27499,"Grzebien, John C.",1
77002,Hudson Cook LLP,1
241113,Bold Strategies LLC,1
221871,Palladian Hill Strategies,1
231320,Industry Council for Emergency Response Technologies Inc.,1
212552,GuideWell Mutual Holding Corp.,1
310197,LPTV Broadcasters Association Inc.,1
355811,John Birch Society,1
19025,Mead Johnson & Co. LLC,1
230653,Huguley Consulting LLC,1
262771,"Bratt, Jeremy David",1
359434,Too Good to Go Inc.,1
244967,InSight Public Affairs Inc.,1
337696,Colon Government Affairs LLC,1
234223,Prime Transatlantic LLC,1
300970,Peter Tompa Law,1
149782,HealthCare Institute of New Jersey,1
327472,"Mission Strategies LLC (Washington, D.C.)",1
348314,BrightHead Consulting LLC,1
334547,Topsoe Inc.,1
68179,Independent Electrical Contractors Inc.,1
340168,Colorado School of Mines,1
54831,Professional Aviation Safety Specialists,1
345958,Peterson Group LLC,1
208810,McGraw-Hill Global Education Holdings LLC,1
103137,Missouri Farm Bureau Federation,1
98189,Brody Group LLC,1
340831,2 Branch Strategies LLC,1
77600,Harpley CS LLC,1
348063,Grindr LLC,1
326394,Lykos Therapeutics,1
317348,K9s for Warriors Inc.,1
258882,"McGuire, Timothy K.",1
176523,Mitsubishi Electric US Inc.,1
356663,Great Northern Strategies Inc.,1
340212,4th Street Communications LLC,1
106419,"McVaney, James P. Jr.",1
349517,Archer Public Affairs,1
197574,Lone Rock Strategies,1
229440,J.A. Hill Group LLC,1
158673,Harris Firm PLLC,1
218303,Monmouth University,1
330266,Great State Strategies LLC,1
359249,725 Strategies,1
349069,MDSI US Inc.,1
228871,Aristotle Inc.,1
345178,Long Strategies Inc.,1
74975,Jenner & Block LLP,1
229383,Hackensack (N.J.) Meridian Health Inc.,1
214110,Safe Routes to School National Partnership,1
245066,Green Plains Inc.,1
202036,A.O. Smith Corp.,1
161103,"Milman, Erik",1
346370,Ark Strategy LLC,1
317587,Proton AG,1
339940,Jewish Women International,1
295449,Hargan Strategies,1
55959,Safran USA Inc.,1
323905,Grace Bay Strategies LLC,1
230846,Todd Smith and Associates LLC,1
334450,Mind Medicine Inc.,1
165170,Asset & Equity Corp.,1
261248,Purdue Pharma LP,1
76613,ECU Health,1
231673,Lincoln Concepts,1
329375,Sage Femme Strategies LLC,1
195889,Sconset Strategies LLC,1
281035,"Terry, Gregory Adam",1
330967,Shadwell GP LLC,1
210262,Augusta University,1
317400,Radiant Nuclear,1
284515,Edmondson Hopkins Group LLC,1
170774,George P. Sigalos LLC,1
310305,Salinas Strategies LLC,1
316828,Woodwell Climate Research Center Inc.,1
351795,AdvocacyBuild LLC,1
56040,"Sheppard, Mullin, Richter & Hampton LLP",1
302600,Aurora Strategic Advisors,1
343423,Red Oak Street LLC,1
104430,EducationCounsel LLC,1
3050,Ghazal and Associates LLC,1
232375,SAM Action Inc.,1
346776,SCGC Consulting,1
4760,Advantage Associates Inc.,1
97713,Mental Health America,1
245333,Backcountry Hunters & Anglers,1
67014,Reinecke Strategic Solutions Inc.,1
350002,Ballentine Strategies,1
155115,Girl Scouts of the USA,1
353844,Sanborn Analytics Inc.,1
1357,Blank Rome LLP,1
344173,Abner Cooper PA,1
302380,Mercari Inc.,1
329740,Daikin America Inc.,1
316717,Reliable Robotics Corp.,1
258577,Dotchin & Associates LLC,1
267941,Global External Relations,1
339839,Sandoz Inc.,1
255226,Bloom Energy Corp.,1
69470,Commercial Real Estate Finance Council,1
279952,Skydio Inc.,1
12929,Day & Zimmermann Group Inc.,1
348152,Reliant Government Relations LLC,1
91526,DLM Group LLC,1
356099,Global South Lobby Group USA LLC,1
232076,MWR Consulting LLC,1
10688,Bloomberg LP,1
291863,Communications Preferred LLC,1
228519,Sleep Inc.,1
330040,DC Advocacy LLC,1
21173,Renal Physicians Association,1
70397,DP World FZE,1
356450,Global Strategy Advisors LLC,1
56595,Myriad Genetics Inc.,1
15568,Blue Cross Blue Shield of Minnesota,1
342722,Compass Pathways Inc.,1
328002,Catalyst Global Strategies LLC,1
336842,Democracy SENTRY,1
310935,Health Equity Strategies Group LLC,1
239527,Dragos Inc.,1
37106,"Lovain, Timothy Bertil",1
202427,National Agricultural Aviation Association,1
234000,Blue Marble Strategy LLC,1
57474,Compressed Gas Association,1
208806,Smith Advocacy Group LLC,1
50365,"Denison, George H.",1
12432,"Memorial Sloan-Kettering Cancer Center (New York, N.Y.)",1
284015,Dunham Law & Policy PLLC,1
308953,Prologis LP,1
304907,MoveOn.org Civic Action,1
283972,Bluebird Strategies Inc.,1
350142,Comtech Telecommunications Corp.,1
36577,Chamber of Shipping of America,1
73218,Dennis M. Hertel & Associates,1
3074,Haake & Associates,1
352244,Earthworks,1
293778,Proof Strategies Inc.,1
312377,Savion LLC,1
33077,BlueCross BlueShield of Tennessee Inc.,1
259892,Confluence Government Relations,1
3696,Charles Group LLC,1
248209,DENSO International America Inc.,1
301292,Halcyon Strategy LLC,1
24537,Easterseals Inc.,1
51931,Lubrizol Corp.,1
161715,"Sawaya, Richard Nicholas",1
345708,Bluestem Biosciences Inc.,1
333528,Confluence Washington Strategies LLC,1
4875,Chenega Corp.,1
25629,International Union of Police Associations,1
40040,Haley and Associates,1
353912,Lederman Group LLC,1
340405,Luke Holding Inc.,1
144821,"Scholz, Charles William",1
349386,BMB Strategic Solutions,1
144795,Conlon Public Strategies Inc.,1
262890,Cline Strategic Consulting LLC,1
344194,Intrinsic Exchange Group Inc.,1
83041,"Halkias, Rebecca L.",1
347155,Ledyard Group,1
258532,Lupin Pharmaceuticals Inc.,1
348245,Schools That Can,1
132388,"Hohlt, Richard Frederick",1
150462,AEGIS LLC,1
272932,Taras LLC,1
262320,International Longshore and Warehouse Union,1
163463,"Hammons, Sam",1
55464,Federal Management Strategies Inc.,1
201126,Mabry Public Affairs LLC,1
100029,Xerox Corp.,1
302388,Hollis Public Affairs,1
203823,Aerospace Intelligence LLC,1
360658,Taxora LLC,1
31020,International AntiCounterfeiting Coalition,1
3272,Claritev Corp.,1
88420,KRL International LLC,1
351519,MacDonnell Ulsch Cyber Advisory LLC,1
234165,Zirkelbach Strategies,1
44575,Hollrah LLC,1
358262,Alliance for Expanding America's Workforce,1
218645,Coin Center Inc.,1
232429,Institute for Family Health,1
349390,CleanSpark Inc.,1
15318,Federal Affairs Office,1
359122,Rally Public & Investor Relations LLC,1
258951,BLC Group LLC,1
78776,Hobbs Group LLC,1
339546,"Alexander, Dwight S. Sr.",1
50138,College Board,1
94410,Insulet Corp.,1
160940,Clyburn Consulting LLC,1
77145,Etherton and Associates Inc.,1
258132,Randall Davis Associates LLC,1
353861,Bligen Advisory LLC,1
104948,Hoecker Energy Law and Policy PLLC,1
153953,Consol Energy Inc.,1
763,Colling Group LLC,1
333891,Intealth,1
12366,Coalition Against Bigger Trucks LLC,1
27354,Emergency Nurses Association,1
46183,Randstad North America,1
199919,Blink Charging Co.,1
80741,"Huguley, Henderson Thad",1
165349,Continental Casualty Co.,1
232624,Hahn Loeser & Parks LLP,1
11250,Intellectual Property Owners Association,1
262218,Coalition on Human Needs,1
163953,"Emanuel, Adam C.",1
60405,Putala Strategies LLC,1
212588,Bloomin' Brands Inc.,1
170396,Missy Edwards Strategies LLC,1
80853,Heartland Solutions Group Inc.,1
315366,Hair of the Dog Outfitters LLC,1
169725,Desner Group LLC,1
21573,Citizens Committee for the Right to Keep and Bear Arms,1
166502,Entegris Inc.,1
343114,Dancing Rabbit Tribal Consulting LLC,1
284002,BPO Strategies LLC,1
202041,Hospital and Healthsystem Association of Pennsylvania,1
307726,Heineken USA Inc.,1
43504,Hall Estill Hardwick Gable Golden and Nelson PC,1
359013,Hurst International Consulting LLC,1
77010,Seafarers International Union,1
40088,Environmental Technology Council Inc.,1
6625,Daley Policy Group LLC,1
180050,Bond & Associates,1
206985,Morrissey Strategic Partners LLC,1
159167,"Herrmann, Kristin Magee",1
359436,Hallowell Consulting LLC,1
28480,Indiana University Health,1
68501,Secular Coalition for America,1
356813,EOS Aircraft Inc.,1
199753,Crown Castle International Corp.,1
21918,"Bonta, Camille Sorosiak",1
6169,"Moss, Kate",1
151345,Cove Strategies,1
217680,Hanka Advisor LLC,1
343483,Infleqtion,1
220904,Senior Care Pharmacy Coalition,1
220607,Epplin Strategic Planning,1
353909,Defending Our Country LLC,1
194272,Broadcast Music Inc.,1
360982,MN8 Energy LLC,1
6449,Coyne Jesernig LLC,1
234403,New Century Government Affairs,1
30770,"Innes, Richard",1
343908,SER Advocacy LLC,1
206042,Elekta Inc.,1
196092,Defense Consulting Group LLC,1
291889,Good Food Institute Inc.,1
103780,Moet Hennessy USA Inc.,1
100488,Creative Government Solutions LLC,1
34430,New York Farm Bureau Inc.,1
101387,Innovative Payments Association,1
161121,Seward Square Group LLC,1
337536,"Chipps, Caffrey and Dubilier PSC",1
177057,Delany Advisory Group LLC,1
323659,Good Ground International LLC,1
52272,Monster Worldwide Inc.,1
170918,Crowe LLP,1
222146,Nexa Strategies LLC,1
339650,Imperial Independent Media LLC,1
327811,Silver Legal Services LLC,1
346451,"Cholakian, Allen Egon",1
303005,Delphi World Group,1
342261,"Gort, Amanda Jolie",1
320029,Monument Strategies LLC,1
65228,HealthEquity Inc.,1
147474,National Sustainable Agriculture Coalition,1
48236,IDACORP Inc.,1
356608,Meridian 535 Strategies,1
319345,Eichstaedt Law Office PLLC,1
103572,Delta Council,1
208979,Govini,1
55403,National Association of Agricultural Educators,1
300955,HJ Tobin Policy Consulting,1
358525,Nawar Strategy LLC,1
333966,imec.IC-link USA Inc.,1
22545,Michigan Technological University,1
39050,Electric Drive Transportation Association,1
178229,Dendreon Pharmaceuticals LLC,1
354175,GoWest Credit Union Association,1
358633,Mountain View Partners DC LLC,1
88575,HPS Group LLC,1
100646,"Nawar, Michelle",1
330058,Jackson Group LLC,1
356925,Mickenberg LLC,1
40079,Electricity Consumers Resource Council,1
333639,Datavant Inc.,1
207175,GPS Innovation Alliance,1
258604,MUFG Americas Holdings Corp.,1
258137,Mission Government Relations LLC,1
315716,NBS Strategies,1
96264,Jackson Laboratory,1
22945,"Middleton, Clarissa Jo",1
258679,Berquam Ventures LLC,1
221749,David L. Horne LLC,1
201859,Grant Park Strategies LLC,1
233157,Mullen Consulting LLC,1
343020,MMS Products Inc.,1
67947,University of Texas at Austin,1
111665,"Johnson, Ralph R.",1
19520,Mid-West Electric Consumers Association,1
357851,Betz Strategies LLC,1
244759,David Rudd & Associates LLC,1
353176,Green River Public Affairs LLC,1
89138,Muroff Government Strategies LLC,1
224530,Natera Inc.,1
334261,Uptown Solutions LLC,1
356019,JTB Strategies LLC,1
261448,EMD Millipore Corp.,1
65049,BayCare Health System Inc.,1
48256,Assurant Inc.,1
146776,Griffin Global Outreach LLC,1
215620,Nacha,1
337174,MV Transportation Inc.,1
350137,UL Standards & Engagement,1
48168,Plains Cotton Growers Inc.,1
52776,Emerson Electric Co.,1
231003,Bayr and Associates LLC,1
237539,Atrio Consulting Group LLC,1
302671,Griffin Strategies LLC,1
207419,NANA Regional Corp.,1
167221,RWC Inc.,1
315945,UNCAC Coalition,1
251542,KAE Strategic LLC,1
302092,EliasWalker Inc.,1
44825,"Becham, Steven",1
347743,Aubrey Maturin LLC,1
39797,Kate Moss Co.,1
297801,Cory Crowley & Co. LLC,1
58640,Global Technical Systems,1
168323,"Underwood, Jason",1
89019,Pettus Consulting,1
79933,Embraer Aircraft Holding Inc.,1
58095,"Obadal, Filler, MacLeod & Klein PLC",1
36556,Automotive Recyclers Association,1
7341,Kent State University,1
39236,Council for Citizens Against Government Waste,1
342303,"Lewis, Tanisha L.",1
305549,Uniper Global Commodities North America LLC,1
220015,Pharma and Biopharma Outsourcing Association,1
255715,End Citizens United Action Fund,1
341203,SOLV Energy LLC,1
65971,Avis Budget Group Inc.,1
360159,Kerry Inc.,1
331768,Convergence Public Affairs LLC,1
356443,LexisNexis Risk Solutions FL Inc.,1
319996,Uniswap Labs,1
227460,Suntory Global Spirits Inc.,1
322931,Enhabit Home Health & Hospice,1
337770,"Snyder, John Charles III",1
360479,Asha Strategies LLC,1
30824,Keycorp Inc.,1
151142,"Cooper, Michael",1
216191,Liberty International Group LLC,1
238529,Paul V. Beddoe Government Affairs LLC,1
349110,Surround Sound Strategies LLC,1
345780,Essilorluxottica USA Inc.,1
91228,Sobba Public LLC,1
240684,Ardent Strategies LLC,1
275060,Orchard Therapeutics North America Inc.,1
342432,Corbin Strategies LLC,1
62569,Liebman & Associates Inc.,1
42868,"Payne, Shea and Associates",1
202224,Strategic Policies LLC,1
210808,Envelope Manufacturers Association,1
20300,Software Finance and Tax Executives Council,1
8197,International Association of Amusement Parks and Attractions,1
249505,Oregon Health and Science University,1
53533,CoreCivic Inc.,1
90128,Lifespan Corp.,1
210689,PBF Holding Co. LLC,1
313746,Stratolaunch LLC,1
103216,Environment America Inc.,1
343520,Ohio River South Inc.,1
192952,Internet Corporation for Assigned Names and Numbers,1
313381,Klarna Inc.,1
154282,"Crippen, Dan L.",1
16643,Long Law Firm,1
100696,Pendulum Strategies LLC,1
298820,Stellar Development Foundation,1
58924,Case Western Reserve University,1
13682,Olin Corp.,1
101335,Institute of Makers of Explosives,1
316507,Klein Law Group PLLC,1
39495,Crohn's and Colitis Foundation,1
336136,Lurkins Strategies LLC,1
242448,Truckload Carriers Association,1
356212,Pressberg Media Strategy LLC,1
210976,Catalonia Delegation to the United States,1
315199,Onebrief Inc.,1
24305,National Association of Postal Supervisors,1
321806,Koppers Inc.,1
49330,"Crotteau, Craig Arthur",1
345998,Lycos Advisory Group,1
346325,Kimbro Strategies,1
2783,Prevent Blindness,1
203003,Cavalry Group LLC,1
7991,NRG Energy Inc.,1
15817,National Association of School Psychologists,1
160329,Composite Panel Association,1
321533,Crowdstrike Inc.,1
145848,M&T Bank Corp.,1
344907,KinderCare Learning Cos. Inc.,1
353722,Stevens & Lee Public Affairs LLC,1
39774,"Cedars-Sinai Medical Center (Los Angeles, Calif.)",1
349057,Nuclear Co.,1
17453,National Council of Agricultural Employers,1
77737,Computer & Communications Industry Association,1
196866,Heidelberg Materials US Inc.,1
110467,Prince Global Solutions LLC,1
166515,Knowledge is Power Program,1
40180,"Stevens, Holly Steger",1
240941,Center for Law and Social Policy,1
216059,NumbersUSA Action Inc.,1
34051,National Club Association,1
169853,Community Bankers Association of Illinois,1
353664,Cranfill Sumner LLP,1
348555,Producer Collaborative Inc.,1
204080,Key Impact Strategies LLC,1
100701,"Stohr, Susan J.",1
230615,ChargePoint Inc.,1
244814,Noone Associates LLC,1
299529,Hutton Strategies,1
215428,AGM Consulting Services Inc.,1
331502,Accountable for Health Inc.,1
15458,Providence Health & Services,1
312719,Othram Inc.,1
346366,Stoick Consulting LLC,1
332761,"Cherrier, Laurel Lee",1
304505,Niron Magnetics,1
53586,Development Initiatives Inc.,1
8145,Alabama Farmers Federation,1
78240,Aduston Consulting LLC,1
271207,PSIQuantum Corp.,1
351952,Ouraring Inc.,1
343876,Stonington Global LLC,1
360769,Executive Strategies Ltd. Co.,1
6251,NiSource Inc.,1
360279,Dhillon Law Group Inc.,1
314117,AccentCare Inc.,1
162297,Advocacy Group,1
245237,Amneal Pharmaceuticals LLC,1
294885,KORE Power Inc.,1
244072,Southern Transitional Council (Yemen),1
26904,Farm Credit Bank of Texas,1
20034,North American Electric Reliability Corp.,1
343850,Human Coalition Action,1
336814,ACCSES New Jersey,1
359446,Al Lawson & Associates Inc.,1
168259,Andersen Corp.,1
341963,Paddock Associates LLC,1
101648,Specialty Tobacco Council Inc.,1
216139,Farmers Group Inc.,1
18351,"Northwestern Memorial Hospital (Chicago, Ill.)",1
232410,ID.me Inc.,1
112833,"Tourist Office for Flanders, Belgium",1
355970,Alexander Strategy Group Corp.,1
158150,"Anderson, Ray Jr.",1
80540,Palantir Technologies Inc.,1
89598,Spirit AeroSystems Inc.,1
178622,Lande Group LLC,1
340980,Nova Labs Inc.,1
356182,IGS Energy,1
310942,2359 Strategies LLC,1
282861,Agilon Health Inc.,1
74552,Andreae & Associates Inc.,1
254984,Paratek Pharmaceuticals Inc.,1
26533,St. Louis University,1
357278,Landmark Consulting Solutions LLC,1
305046,Ambessa Solutions LLC,1
320917,inSession Strategies LLC,1
352122,Adani Solar USA,1
339858,Colton Street Group,1
47312,Aon Corp.,1
43511,American Beverage Institute,1
197701,Olson Advocacy Group LLC,1
61283,"Lazarus, Maggi Ann",1
356113,Alterra Energy LLC,1
350266,Inside Beltway,1
86458,"Talley, Robert",1
343166,Alliance Defending Freedom,1
315427,Future Pact LLC,1
27028,American Car Rental Association,1
336449,O'Neil Bradley Consulting LLC,1
166973,Leading Builders of America Inc.,1
156806,University of Texas M.D. Anderson Cancer Center,1
100985,Insight Enterprise Consulting LLC,1
