"fec_id","name","incumbency","party_code","party","total_receipts","transfers_from_auth_cmte","total_disbursements","transfers_to_auth_cmte","cash_beginning","cash_end","cand_contr","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed","total_indiv_contributions","office_state","district","spec_elec","prim_elec","run_elec","gen_elec","gen_perc","other_cmte_contr","contr_from_party","coverage_end_date","indiv_refunds","cmte_refunds"
"H8CA39174","CISNEROS, GILBERT","C",1,"DEM",142223,0,126657.75,0,40075.83,55641.08,0,0,0,0,0,5467680,35862.52,"CA",31,NA,NA,NA,NA,NA,104250,0,"06/30/2025",11,0
"H4CA32145","AHUJA, CHRISTOPHER","C",1,"DEM",12632,0,0,0,0,12686,0,0,0,0,0,0,12632,"CA",32,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CA24113","SHERMAN, BRAD","I",1,"DEM",477725.76,0,245603.57,0,3921944.7,4154066.89,0,0,0,0,0,0,255015.43,"CA",32,NA,NA,NA,NA,NA,211875,0,"06/30/2025",5,0
"H6CA32173","RAKOV, JAKE","C",1,"DEM",582170.6,0,146916.43,0,0,435254.17,0,5e+05,0,0,0,5e+05,79670.6,"CA",32,NA,NA,NA,NA,NA,2500,0,"06/30/2025",110,2500
"H4CA32137","THOMPSON, LARRY","C",2,"REP",5253.41,0,5253.41,0,0,0,5253.41,0,0,0,0,0,0,"CA",32,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2CA31125","AGUILAR, PETE","I",1,"DEM",1662762.12,196204.03,1147098.1,0,2649071.17,3164735.19,0,0,0,0,0,0,671292.22,"CA",33,NA,NA,NA,NA,NA,732476.57,0,"06/30/2025",2760,14800
"H6CA34294","LUCERO, ROB","C",1,"DEM",12710,0,4910.45,0,0,7799.55,0,0,0,0,0,0,12710,"CA",34,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8CA34266","GOMEZ, JIMMY","I",1,"DEM",273203.79,1093.64,101822.82,0,88758.91,260139.88,0,0,0,0,0,85636.27,116180.22,"CA",34,NA,NA,NA,NA,NA,154751,32.68,"06/30/2025",0,0
"H6CA34278","COLIN, LOREN","C",3,"NOP",3399,0,620.56,0,0,2778.44,0,2500,0,0,0,2500,899,"CA",34,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4CA35031","TORRES, NORMA","I",1,"DEM",301946.93,0,89457.08,0,303315.03,515804.88,0,0,0,0,0,0,66627,"CA",35,NA,NA,NA,NA,NA,234311.43,0,"06/30/2025",25,0
"H0CA35146","CARGILE, MIKE","C",2,"REP",2215,0,1081.3,0,470.77,1604.47,0,0,0,0,0,12959.54,2215,"CA",35,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4CA33119","LIEU, TED","I",1,"DEM",560744.36,89573.8,320848.56,0,675006.75,914902.55,0,0,0,0,0,60757.55,319429.05,"CA",36,NA,NA,NA,NA,NA,144279.17,0,"06/30/2025",0,0
"H2CA00146","TOOMIM, LEAH MELISSA","C",2,"REP",17017.98,0,15197.92,0,618.25,2438.31,0,25,0,1191.9,0,7695.47,16230,"CA",36,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2CA37304","KAMLAGER-DOVE, SYDNEY","I",1,"DEM",218134.35,0,194049.91,0,61997.98,86082.42,0,0,0,0,0,0,76047.05,"CA",37,NA,NA,NA,NA,NA,140750,779.16,"06/30/2025",300,0
"H2CA39078","SANCHEZ, LINDA","I",1,"DEM",378542.58,0,303150.39,0,425787.47,501179.66,0,0,0,0,0,0,100589.37,"CA",38,NA,NA,NA,NA,NA,276250,32.68,"06/30/2025",5,3700
"H2CA43245","TAKANO, MARK","I",1,"DEM",264570.02,85.28,305330.24,0,269169.88,228409.66,0,0,0,0,0,0,158671.74,"CA",39,NA,NA,NA,NA,NA,105750,0,"06/30/2025",11173.5,0
"H6CA40309","VARET, ESTHER KIM","C",1,"DEM",1618710.99,0,309711.01,0,0,1308999.98,207000,335000,0,0,0,344194.66,1060346.61,"CA",40,NA,NA,NA,NA,NA,10000,0,"06/30/2025",5155,0
"H6CA40317","KERR, JOSEPH","C",1,"DEM",124384.16,0,112546.07,0,0,11838.09,0,0,0,0,0,14500,124384.16,"CA",40,NA,NA,NA,NA,NA,0,0,"06/30/2025",36,0
"H6CA40325","GAGNIER, CHRISTINA","C",1,"DEM",507123.48,0,200551.15,0,0,306572.33,62507.59,0,0,0,0,0,442115.39,"CA",40,NA,NA,NA,NA,NA,2500,0,"06/30/2025",2560,0
"H6CA40333","SWIFT, PAULA WILLIAMS DR.","C",1,"DEM",9267.13,0,4536.56,0,0,4730.12,0,250,0,0,0,250,8783.94,"CA",40,NA,NA,NA,NA,NA,0,0,"06/30/2025",50,0
"H6CA40341","LINH, NINA","C",1,"DEM",146394,0,42093.94,0,0,104300.06,0,50000,0,0,0,51250,96394,"CA",40,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8CA39240","KIM, YOUNG","I",2,"REP",3294450.19,855180.24,1093169.3,0,1737498.43,3938779.72,0,0,0,0,0,185082.22,1688028.28,"CA",40,NA,NA,NA,NA,NA,705395.25,10000,"06/30/2025",45272,0
"H6CA40358","AHMED, CHRISTIAN TYLER","C",3,"IND",30,0,0,0,100,130,0,0,0,0,0,0,30,"CA",40,NA,NA,NA,NA,NA,0,0,"06/03/2025",0,0
"H6CA41224","CHAVEZ, ABEL","C",1,"DEM",41353.84,0,30499.92,0,0,10853.92,50,24682.43,582.04,0,100,24864.47,16039.37,"CA",41,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CA41232","PORTER, FERGUSON","C",1,"DEM",48763,0,22955.37,0,0,25807.63,0,3130,12017,0,0,15147,33616,"CA",41,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CA41257","BYORS, JASON","C",1,"DEM",4974.36,0,1406.53,0,0,3567.83,1811.53,0,0,0,0,0,0,"CA",41,NA,NA,NA,NA,NA,3162.83,0,"06/30/2025",0,0
"H6CA41265","RIKER, BRANDON","C",1,"DEM",914271.82,0,157725.78,0,0,756546.04,457323.2,0,0,0,0,0,456473.2,"CA",41,NA,NA,NA,NA,NA,0,0,"06/30/2025",2500,0
"H6CA41273","MYERS, TIM","C",1,"DEM",178088.96,0,178088.96,0,0,0,58646.85,41353.15,0,41353.15,0,0,78088.95,"CA",41,NA,NA,NA,NA,NA,0,0,"07/15/2025",35,0
"H6CA41281","DIXIT, ANUJ","C",1,"DEM",302115.96,0,28516.16,0,0,273599.8,7000,0,0,0,0,0,285115.88,"CA",41,NA,NA,NA,NA,NA,10000,0,"06/30/2025",25,0
"H6CA41299","TATE, TIFFANIE","C",1,"DEM",34943.2,0,1904.99,0,0,33038.21,0,0,0,0,0,0,34943.2,"CA",41,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2CA37023","CALVERT, KEN","I",2,"REP",2642002.15,974233.67,406436.04,0,262135.61,2497701.72,0,0,0,0,0,106633.41,978873.61,"CA",41,NA,NA,NA,NA,NA,654250,0,"06/30/2025",8400,0
"H2CA47188","GARCIA, ROBERT","I",1,"DEM",552691.82,0,388655.34,0,412427.9,576464.38,0,0,0,0,0,0,403981.21,"CA",42,NA,NA,NA,NA,NA,135750,0,"06/30/2025",-2970.33,0
"H4CA23011","WATERS, MAXINE MS","I",1,"DEM",169888.71,0,182231.82,0,116456.48,104113.37,0,0,0,0,0,126860.57,9974.96,"CA",43,NA,NA,NA,NA,NA,38000,0,"06/30/2025",0,0
"H6CA44103","BARRAGAN, NANETTE","I",1,"DEM",210833.6,0,264392.24,0,1481553.91,1427995.27,0,0,0,0,0,0,50414.6,"CA",44,NA,NA,NA,NA,NA,159750,0,"06/30/2025",0,0
"H4CA45170","TRAN, DEREK","I",1,"DEM",1289609.55,55796.33,439389.35,0,327322.79,1177542.99,0,0,0,0,0,25000,852585.52,"CA",45,NA,NA,NA,NA,NA,398813.5,1730.35,"06/30/2025",356.07,1000
"H8CA45189","FORDE, BRIAN","C",1,"DEM",0,0,0,0,0,220761.93,0,0,0,0,0,0,0,"CA",45,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0CA48198","STEEL, MICHELLE","C",2,"REP",118171.58,7934.26,85104.24,0,903461.49,936528.83,0,0,0,0,0,2060000,93068.04,"CA",45,NA,NA,NA,NA,NA,2500,0,"06/30/2025",2050.51,0
"H6CA46116","CORREA, LOU","I",1,"DEM",419141.18,0,110783.68,0,1867362.63,2175720.13,0,0,0,0,0,5105.89,149214.15,"CA",46,NA,NA,NA,NA,NA,236279.17,0,"06/30/2025",0,0
"H4CA46137","PAN, DAVID","C",2,"REP",17033.51,0,13119.01,0,2879.98,6794.5,0,4000,0,0,0,28476.77,12225,"CA",46,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4CA47085","MIN, DAVE","I",1,"DEM",1444897.44,48604.68,387341.19,250,173065.78,1230622.03,0,0,0,0,0,0,1114870.66,"CA",47,NA,NA,NA,NA,NA,273879.23,1703.18,"06/30/2025",8811.92,0
"H6CA47072","MIRANDA, HUNTER GARCIA","C",1,"DEM",11950,0,1319,0,0,10631,0,0,0,0,0,0,11950,"CA",47,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0CA48172","BURLEY, BRIAN J MR.","C",2,"REP",4143,0,4192.62,0,5776.86,5727.24,0,0,0,0,0,68947.78,4143,"CA",47,NA,NA,NA,NA,NA,0,0,"06/30/2025",85,0
"H4CA36146","HASHEMIEH, JULIA","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"CA",47,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CA47064","MAXSENTI, MICHAEL","C",2,"REP",17645.52,0,12995.94,0,0,3815.51,0,10000,0,0,0,10000,7645.52,"CA",47,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4CA48075","SHANAHAN, WHITNEY","C",1,"DEM",2850,0,2846,0,196.19,200.19,0,2850,0,0,0,2850,0,"CA",48,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CA48260","MORRISON, CURTIS","C",1,"DEM",10518,0,8755.3,0,0,1762.7,0,0,0,0,0,3941.31,10518,"CA",48,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0CA48024","ISSA, DARRELL","I",2,"REP",780015.05,349814.39,190760.38,0,1644616.32,2233870.99,0,0,0,37631.86,0,5043756.13,183584.65,"CA",48,NA,NA,NA,NA,NA,164000,0,"06/30/2025",180,2500
"H8CA49058","LEVIN, MIKE","I",1,"DEM",1395355.59,69000,591621.18,0,269736.98,1073471.39,0,0,0,0,0,0,1131201.9,"CA",49,NA,NA,NA,NA,NA,177598,1042.07,"06/30/2025",3499.34,0
"H6CA49128","DESMOND, JIM","C",2,"REP",827479.98,7000,123066.51,0,0,704413.47,0,0,0,0,0,0,809479.98,"CA",49,NA,NA,NA,NA,NA,11000,0,"06/30/2025",7250,0
"H6CA49136","ARELLANO, JULIAN","C",3,"IND",2970.65,0,2245.68,0,0,1000,0,0,0,0,0,0,2970.65,"CA",49,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2CA50190","BILASH, TIMOTHY DANIEL DR. M.D.","C",1,"DEM",470,0,534.8,0,469.67,404.87,0,470,0,0,0,0,0,"CA",50,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2CA52089","PETERS, SCOTT","I",1,"DEM",518644.66,54000,433980.28,0,2150520.81,2235185.19,1181.9,0,0,0,0,170760.12,90041,"CA",50,NA,NA,NA,NA,NA,337750,0,"06/30/2025",80,0
"H8CA49074","JACOBS, SARA","I",1,"DEM",447650.96,27000,305787.45,0,77372.16,219235.67,261920.01,0,0,0,0,350000,114218.6,"CA",51,NA,NA,NA,NA,NA,43500,0,"06/30/2025",5,0
"H2CA50026","VARGAS, JUAN C.","I",1,"DEM",242220.54,0,133910.42,0,90840.64,199150.76,0,0,0,0,0,3184.38,90327.14,"CA",52,NA,NA,NA,NA,NA,151500,0,"06/30/2025",0,0
"H6CO01141","DEGETTE, DIANA L","I",1,"DEM",276078.97,0,224535.69,0,269469.18,321012.46,0,0,0,0,0,0,81754.66,"CO",1,NA,NA,NA,NA,NA,194000,0,"06/30/2025",0,0
"H8CO02160","NEGUSE, JOSEPH","I",1,"DEM",922465.79,0,487242.4,0,1990897.22,2426120.61,0,0,0,0,0,0,652970.8,"CO",2,NA,NA,NA,NA,NA,260035,779.17,"06/30/2025",8549,1000
"H6CO03212","KELLOFF, ALEXANDER GEORGE","C",1,"DEM",427321.03,0,72154.52,0,0,355166.51,0,110000,0,0,0,110000,312321.03,"CO",3,NA,NA,NA,NA,NA,5000,0,"06/30/2025",0,0
"H4CO03357","HURD, JEFFREY","I",2,"REP",1469981.43,483216.95,331723.73,0,10302.88,1148560.58,0,0,0,0,0,0,807471.18,"CO",3,NA,NA,NA,NA,NA,169300.55,0,"06/30/2025",11.97,0
"H6CO03238","SCHEPPELMAN, HOPE G","C",2,"REP",38312.88,0,7761.37,0,0,30551.51,100,20000,0,0,0,20000,18212.88,"CO",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4CO04165","PADORA, JOHN J JR.","C",1,"DEM",36756.33,0,24467.51,0,3546.76,15835.58,0,95,0,95,0,16116,36661.33,"CO",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4CO04280","CALVARESE, TRISHA","C",1,"DEM",145946.75,0,102612.27,0,51300.31,94634.79,0,0,0,0,0,0,140566.05,"CO",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",212,0
"H6CO04194","MADDOX, MICHAEL KURTIS","C",1,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,0,"CO",4,NA,NA,NA,NA,NA,0,0,"05/20/2025",0,0
"H6CO04202","LAUBACHER, EILEEN","C",1,"DEM",1928203.49,0,836032.16,0,0,1092171.33,0,0,0,0,0,0,1924693.49,"CO",4,NA,NA,NA,NA,NA,3510,0,"06/30/2025",1850,0
"H0CO03165","BOEBERT, LAUREN","I",2,"REP",438895.35,28304.61,423963.6,0,159145.05,174076.8,0,0,0,0,0,0,360902.98,"CO",4,NA,NA,NA,NA,NA,49000,0,"06/30/2025",0,0
"H4CO05105","GASSEN, RIVER","C",1,"DEM",0,0,0,0,0.38,0.38,0,0,0,0,0,0,0,"CO",5,NA,NA,NA,NA,NA,0,0,"02/04/2025",0,0
"H4CO05139","REAGAN, JOSEPH F","C",1,"DEM",53430,0,11715.1,0,7468.67,49183.57,0,50000,0,0,0,55100,3430,"CO",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CO05308","HOROWITZ, ZURIT ZURIEL","C",1,"DEM",6738,0,1394.36,0,0,5343.64,120,0,0,0,0,0,6618,"CO",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CO05316","SMITH, JAMEY LEE","C",1,"DEM",18506,0,3624.15,0,15405.07,30286.92,1150,0,0,0,0,0,17356,"CO",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CO05142","CRANK, JEFF","I",2,"REP",587362.3,146097.45,228140.66,0,66553.14,425774.78,0,0,0,0,0,0,265818.21,"CO",5,NA,NA,NA,NA,NA,167500,0,"06/30/2025",809.09,0
"H6CO05282","MATTHEWSON, ROY","C",3,"IND",200,0,145.97,0,54.03,108.06,0,0,0,0,0,0,200,"CO",5,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H6CO08070","SHELBY, DYLAN J","C",1,"DEM",103.3,0,68.7,0,0,34.6,25,68.3,0,0,0,68.3,10,"CO",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8CO06229","CROW, JASON","I",1,"DEM",553142.46,0,373880.84,500,1748293.87,1927555.49,0,0,0,0,0,0,487048.76,"CO",6,NA,NA,NA,NA,NA,62000,0,"06/30/2025",624.41,0
"H8CO07045","PETTERSEN, BRITTANY LOUISE","I",1,"DEM",542916.99,0,390015.39,0,560932.23,713833.83,0,0,0,0,0,0,241048.1,"CO",7,NA,NA,NA,NA,NA,293000,0,"06/30/2025",157.66,0
"H2CO08020","CARAVEO, YADIRA","C",1,"DEM",214199.16,0,126407.65,0,4345.26,92136.77,0,0,0,0,0,0,158765.61,"CO",8,NA,NA,NA,NA,NA,5500,0,"06/30/2025",805.27,0
"H6CO08013","RUTINEL, MANNY","C",1,"DEM",1606124.93,0,795356.75,0,0,810768.18,0,0,0,0,0,0,1601124.93,"CO",8,NA,NA,NA,NA,NA,5000,0,"06/30/2025",25929.5,0
"H6CO08047","BIRD, SHANNON KATHLEEN","C",1,"DEM",446559.38,0,73377.17,0,0,373182.21,0,0,0,0,0,0,439409.21,"CO",8,NA,NA,NA,NA,NA,7150,0,"06/30/2025",3000,0
"H6CO08054","YOUNG, DAVID L.","C",1,"DEM",74918.86,0,2988.25,0,0,71930.61,233.86,0,0,0,0,0,74685,"CO",8,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6CO08062","BACA-OEHLERT, AMIE","C",1,"DEM",57646.65,0,28162.97,0,0,29483.68,0,0,0,0,0,0,52646.65,"CO",8,NA,NA,NA,NA,NA,5000,0,"06/30/2025",0,0
"H4CO08034","EVANS, TIMOTHY GABRIEL JOSEPH","I",2,"REP",1649106.36,736137.61,236845.39,0,74992.39,1487253.36,0,0,0,0,0,798.45,386822.97,"CO",8,NA,NA,NA,NA,NA,520600,5000,"06/30/2025",15704.75,0
"H8CT01046","LARSON, JOHN B","I",1,"DEM",249345.12,0,235607.25,0,248729.25,262467.12,0,0,0,0,0,11992.27,44526.14,"CT",1,NA,NA,NA,NA,NA,200055.01,0,"06/30/2025",0,0
"H2CT03102","CHAI, AMY FOGELSTROM DR","C",2,"REP",700,0,789,0,0,-89,700,0,0,0,0,0,0,"CT",1,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H2CT02112","COURTNEY, JOSEPH","I",1,"DEM",162561.24,0,165525.96,0,351111.5,348146.78,0,0,0,0,0,0,71227.06,"CT",2,NA,NA,NA,NA,NA,89000,0,"06/30/2025",0,0
"H6CT02188","GAUCK, KYLE","C",1,"DEM",7189.43,0,5586.7,0,0,997.38,4950.32,0,0,0,0,0,2239.11,"CT",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0CT03072","DELAURO, ROSA L","I",1,"DEM",338656.84,0,391230.43,0,225448.09,172874.5,0,0,0,0,0,0,187656.82,"CT",3,NA,NA,NA,NA,NA,151000,0,"06/30/2025",150,0
"H8CT04172","HIMES, JIM","I",1,"DEM",407509.44,0,224715.47,0,2106818.46,2289612.43,0,0,0,0,0,0,102415.23,"CT",4,NA,NA,NA,NA,NA,264000,0,"06/30/2025",20,0
"H8CT05245","HAYES, JAHANA","I",1,"DEM",439449.37,22680.63,241682.44,0,522551.02,720317.95,0,0,0,0,0,0,159862.6,"CT",5,NA,NA,NA,NA,NA,256000,906.14,"06/30/2025",3416.34,5000
"H6CT05223","DE BARROS, JONATHAN","C",2,"REP",7575.62,0,1782.87,0,0,5792.75,147.15,0,0,0,0,0,7428.47,"CT",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0DC00058","NORTON, ELEANOR HOLMES","I",1,"DEM",48020,0,51672.99,0,33085.14,29432.15,0,40000,0,0,0,90000,1020,"DC",0,NA,NA,NA,NA,NA,7000,0,"06/30/2025",0,0
"H4DE00045","MCBRIDE, SARAH ELIZABETH","I",1,"DEM",1545786.74,8056.41,531635.04,0,207126.86,1221278.56,0,0,0,0,0,0,1384061.38,"DE",0,NA,NA,NA,NA,NA,145100,0,"06/30/2025",1298.75,0
"H4DE00060","HALL, DONYALE LONDON","C",2,"REP",518.63,0,20.45,0,0,498.18,0,0,0,0,0,0,518.63,"DE",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0FL01146","MERK, GREGORY CHARLES","O",2,"REP",12700,0,17093.22,0,43.22,-4350,0,11500,0,0,0,11500,1200,"FL",1,NA,NA,NA,NA,NA,0,0,"01/28/2025",0,0
"H4FL01213","DIMMOCK, AARON","O",2,"REP",50636.04,0,130839.93,0,82881.47,2677.58,0,20000,0,11000,0,20000,22864.07,"FL",1,NA,NA,NA,NA,NA,2000,0,"06/30/2025",55226.86,0
"H4FL01288","RUDMAN, JOEL DR.","O",2,"REP",125819.67,0,125819.67,0,0,0,0,30000,0,0,0,30000,95819.67,"FL",1,NA,NA,NA,NA,NA,0,0,"02/24/2025",0,0
"H6FL01143","MILLS, RALPH JOHN III","O",2,"REP",10311,0,12216.55,0,2057.94,152.39,0,8750,0,362.23,0,100005.26,1561,"FL",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6FL01275","THOMPSON, MICHAEL","O",2,"REP",86975.7,0,111975.7,0,0,-25000,21914.95,25000,0,25000,0,0,39341.28,"FL",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",9435.45,0
"H6FL01325","VALENTINO, GENE","O",2,"REP",478959.8,0,478959.8,0,0,0,0,393000,0,3283.69,0,0,84933.5,"FL",1,NA,NA,NA,NA,NA,0,0,"03/04/2025",0,0
"H6FL01333","KEEBAUGH, CHARLES CLAYTON","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"FL",1,NA,NA,NA,NA,NA,0,0,"03/05/2025",0,0
"H6FL01358","GAFFNEY, KEVIN JAMES MR.","O",2,"REP",13575,0,14190.22,0,0,323.9,1500,0,0,0,0,0,12075,"FL",1,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H6FL01390","PATRONIS, JIMMY JR.","I",2,"REP",2627832.92,0,2268152.89,0,0,359680.03,0,12000,0,12000,0,0,2290851.2,"FL",1,NA,NA,NA,NA,NA,315800,5000,"06/30/2025",5010,3400
"H6FL01408","TROTTER, JAMES SCOTT","O",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"FL",1,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H6FL01432","PEACOCK, JEFF","O",2,"REP",29098.5,0,37665.06,0,0,0,0,11000,0,22000,0,0,16098.5,"FL",1,NA,NA,NA,NA,NA,2000,0,"03/31/2025",0,0
"H6FL01440","BRODEN, STEPHEN EDWARD","O",3,"IND",19541.21,0,19541.21,333.93,0,0,8200,0,0,0,0,0,3800,"FL",1,NA,NA,NA,NA,NA,7541.21,0,"06/16/2025",0,0
"H6FL01457","BRODEN, STEPHEN","O",3,"IND",19541.21,0,19541.21,333.93,0,0,8200,0,0,0,0,0,3800,"FL",1,NA,NA,NA,NA,NA,7541.21,0,"06/16/2025",0,0
"H4FL02138","BAILEY, HUY-YEN CAM MS.","C",1,"DEM",73934.32,0,36600.67,0,15370.92,52704.57,0,0,0,0,0,0,73934.32,"FL",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",1141,0
"H6FL02281","ZATESLO, NICHOLAS","C",1,"DEM",61626.08,0,15545.46,0,0,46080.62,0,3500,0,0,0,3500,57980.08,"FL",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6FL02208","DUNN, NEAL PATRICK MD, FACS","I",2,"REP",408180.35,82737.46,189892.79,0,89457.98,307745.54,0,0,0,0,0,0,89942.88,"FL",2,NA,NA,NA,NA,NA,235500,0,"06/30/2025",1506,0
"H0FL03175","CAMMACK, KAT","I",2,"REP",727553.01,172259.48,653386.04,18430.75,555550.9,629717.87,0,0,0,0,0,0,266416.62,"FL",3,NA,NA,NA,NA,NA,288500,0,"06/30/2025",250,0
"H6FL04188","KNOLES, RICKY PATRIC MR","C",1,"DEM",0,0,4004.77,0,5000,995.23,0,0,0,2600,0,0,0,"FL",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2FL04211","BEAN, AARON P.","I",2,"REP",740549.93,62992.86,378777,150500,474720.99,836493.92,0,0,0,0,0,13241.29,241450.68,"FL",4,NA,NA,NA,NA,NA,429150,0,"06/30/2025",0,0
"H6FL04105","RUTHERFORD, JOHN","I",2,"REP",231510.44,0,110302.11,0,177669.65,298877.98,0,0,0,0,0,0,58510.44,"FL",5,NA,NA,NA,NA,NA,173000,0,"06/30/2025",0,0
"H6FL05201","KAYE, MARK","C",2,"REP",6063.25,0,733.37,0,0,5329.88,695.18,0,0,0,0,0,5367.99,"FL",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4FL06055","STOCKTON, JAMES D","C",1,"DEM",2472.19,0,523.49,0,62.09,2010.79,0,0,0,0,0,0,2472.19,"FL",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6FL06266","WEIL, JOSHUA JOSEPH","C",1,"DEM",15774322.24,0,15552477.69,0,0,221844.55,16,0,0,0,0,0,15323303.66,"FL",6,NA,NA,NA,NA,NA,33908.17,2500,"06/30/2025",159129.44,6451.97
"H6FL06274","SELMONT, GEORGE AUSTIN","C",1,"DEM",125114.82,0,3221.33,0,0,121893.49,0,115263.83,0,0,0,115263.83,9850.99,"FL",6,NA,NA,NA,NA,NA,0,0,"01/08/2025",0,0
"H6FL06282","BANGDIWALA, PURVA","C",1,"DEM",13165,0,12239.19,0,0,925.81,0,0,0,0,0,0,13165,"FL",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",60,0
"H4FL14158","JOARDER, EHSAN","C",2,"REP",9900.1,0,10440,0,27228,26688.1,9700,0,0,0,0,28718.02,200.1,"FL",6,NA,NA,NA,NA,NA,0,0,"01/08/2025",0,0
"H6FL06241","BAKER, AARON","C",2,"REP",37212.93,0,36185.93,0,0,1027,172.76,11404.13,0,0,0,11404.13,25636.04,"FL",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",95,0
"H6FL06258","FINE, RANDY","I",2,"REP",2980622.63,0,2599995.26,0,0,380627.37,0,950000,0,0,0,1034291.08,1678262.57,"FL",6,NA,NA,NA,NA,NA,350710.19,0,"06/30/2025",5750,0
"H6FL06324","BAKER, AARON","C",2,"REP",37212.93,0,36185.93,0,0,1027,172.76,11404.13,0,0,0,11404.13,25636.04,"FL",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",95,0
"H8FL06148","WALTZ, MICHAEL","I",2,"REP",3108.53,3108.53,280733.17,2000,1551925.2,1274300.56,0,0,0,0,0,0,0,"FL",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,5000
"H6FL06290","TERRY, RANDALL","C",3,"IND",17861.83,0,17861.83,2200,0,0,410.62,0,0,0,0,0,12710,"FL",6,NA,NA,NA,NA,NA,4741.21,0,"06/16/2025",0,0
"H4FL07137","ADAMS, JENNIFER","C",1,"DEM",35056.07,0,29925.26,0,5.91,5136.72,0,0,0,3160.25,0,55339.75,33054.32,"FL",7,NA,NA,NA,NA,NA,1500,0,"06/30/2025",0,0
"H6FL07165","KINTER, MARIALANA","C",1,"DEM",8842.17,0,4410.41,0,0,4431.76,178,0,0,0,0,0,8664.17,"FL",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6FL07173","WIDMANN, NOAH","C",1,"DEM",254120.84,0,131058.22,0,0,123062.62,0,0,0,0,0,0,252119.64,"FL",7,NA,NA,NA,NA,NA,2000,0,"06/30/2025",2039,0
"H2FL07156","MILLS, CORY","I",2,"REP",537263.28,117000,430249.2,0,40892.01,147906.09,0,0,0,0,0,2006580.78,394763.28,"FL",7,NA,NA,NA,NA,NA,25500,0,"06/30/2025",475,0
"H4FL08168","HARIDOPOLOS, MIKE","I",2,"REP",635489.47,55000,302273.15,0,258162.83,591379.15,0,0,0,0,0,0,369546.19,"FL",8,NA,NA,NA,NA,NA,210000,0,"06/30/2025",19035.76,0
